QCBATCH,EXSAMPID,SAMPDATE,SAMPTIME,SITEID,STUDYID,STATIONID,SAMPLEID,LABREP,UDEPTH,LDEPTH,CHEMNAME,CONC,QUALCODE,UNITS,DVLEVEL,DL,RL,MEASBASIS,METHOD,LABNAME,LATITUDE,LONGITUDE,CHEMCODE
2010132,B04D-WA02,20100509,10:55,0600,B1,B04,W004D,1L,555.40,555.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73432833,-88.35855333,PET_HC
2010132,B05B-WA01,20100509,13:34,0600,B1,B05,W002,1L,1.90,1.90,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B05B-WA02,20100509,13:34,0600,B1,B05,W002D,1L,1.90,1.90,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B05B-WA03,20100509,13:34,0600,B1,B05,W002D2,1L,1.90,1.90,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B05C-WA01,20100509,13:26,0600,B1,B05,W003,1L,273.30,273.30,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B05C-WA02,20100509,13:26,0600,B1,B05,W003D,1L,273.30,273.30,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B05D-WA01,20100509,13:16,0600,B1,B05,W004,1L,555.40,555.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B05D-WA02,20100509,13:16,0600,B1,B05,W004D,1L,555.40,555.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72766833,-88.35323000,PET_HC
2010132,B06B-WA01,20100509,14:45,0600,B1,B06,W002,1L,1.20,1.20,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B06B-WA02,20100509,14:45,0600,B1,B06,W002D,1L,1.20,1.20,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B06B-WA03,20100509,14:45,0600,B1,B06,W002D2,1L,1.20,1.20,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B06C-WA01,20100509,14:37,0600,B1,B06,W003,1L,273.00,273.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B06C-WA02,20100509,14:37,0600,B1,B06,W003D,1L,273.00,273.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B06D-WA01,20100509,14:27,0600,B1,B06,W004,1L,555.00,555.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B06D-WA02,20100509,14:27,0600,B1,B06,W004D,1L,555.00,555.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76201333,-88.35666833,PET_HC
2010132,B07B-WA01,20100509,16:56,0600,B1,B07,W002,1L,1.40,1.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B07B-WA02,20100509,16:56,0600,B1,B07,W002D,1L,1.40,1.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B07B-WA03,20100509,16:56,0600,B1,B07,W002D2,1L,1.40,1.40,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B07C-WA01,20100509,16:50,0600,B1,B07,W003,1L,272.00,272.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B07D-WA01,20100509,16:40,0600,B1,B07,W004,1L,556.80,556.80,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B08B-WA01,20100509,18:02,0600,B1,B08,W002,1L,1.40,1.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B08B-WA02,20100509,18:02,0600,B1,B08,W002D,1L,1.40,1.40,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B08C-WA01,20100509,17:54,0600,B1,B08,W003,1L,272.00,272.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B08C-WA02,20100509,17:54,0600,B1,B08,W003D,1L,272.00,272.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B08D-WA01,20100509,17:45,0600,B1,B08,W004,1L,555.80,555.80,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B08D-WA02,20100509,17:45,0600,B1,B08,W004D,1L,555.80,555.80,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.76188167,-88.38351833,PET_HC
2010132,B09B-WA01,20100509,19:14,0600,B1,B09,W002,1L,1.70,1.70,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B09B-WA02,20100509,19:14,0600,B1,B09,W002D,1L,1.70,1.70,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B09B-WA03,20100509,19:14,0600,B1,B09,W002D2,1L,1.70,1.70,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B09C-WA01,20100509,19:05,0600,B1,B09,W003,1L,272.00,272.00,Petroleum hydrocarbons,66.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B09C-WA02,20100509,19:05,0600,B1,B09,W003D,1L,272.00,272.00,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B09D-WA01,20100509,18:57,0600,B1,B09,W004,1L,554.00,554.00,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B09D-WA02,20100509,18:57,0600,B1,B09,W004D,1L,554.00,554.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73828167,-88.38341333,PET_HC
2010132,B10B-WA01,20100510,10:57,0600,B1,B10,W002,1L,1.50,1.50,Petroleum hydrocarbons,3.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73927500,-88.36204333,PET_HC
2010132,B10C-WA01,20100510,10:50,0600,B1,B10,W003,1L,272.50,272.50,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73927500,-88.36204333,PET_HC
2010132,B10D-WA01,20100510,10:40,0600,B1,B10,W004,1L,556.90,556.90,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73927500,-88.36204333,PET_HC
2010132,B11B-WA01,20100510,10:08,0600,B1,B11,W002,1L,1.90,1.90,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73928833,-88.35688167,PET_HC
2010132,B11C-WA01,20100510,12:02,0600,B1,B11,W003,1L,272.10,272.10,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73928833,-88.35688167,PET_HC
2010132,B11D-WA01,20100510,11:51,0600,B1,B11,W004,1L,556.50,556.50,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73928833,-88.35688167,PET_HC
2010132,B12A-WA01,20100510,13:10,0600,B1,B12,W001,1L,-9.00,-9.00,Petroleum hydrocarbons,63239.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.74379000,-88.35693000,PET_HC
2010132,B12B-WA01,20100510,13:16,0600,B1,B12,W002,1L,2.00,2.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.74379000,-88.35693000,PET_HC
2010132,B12C-WA01,20100510,13:09,0600,B1,B12,W003,1L,271.60,271.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.74379000,-88.35693000,PET_HC
2010132,B12D-WA01,20100510,12:59,0600,B1,B12,W004,1L,556.80,556.80,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.74379000,-88.35693000,PET_HC
2010132,B13A-WA01,20100510,14:33,0600,B1,B13,W001,1L,-9.00,-9.00,Petroleum hydrocarbons,34390.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72541833,-88.35602333,PET_HC
2010132,B13B-WA01,20100510,14:58,0600,B1,B13,W002,1L,1.40,1.40,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72541833,-88.35602333,PET_HC
2010132,B13C-WA01,20100510,14:52,0600,B1,B13,W003,1L,273.00,273.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72541833,-88.35602333,PET_HC
2010132,B13D-WA01,20100510,14:42,0600,B1,B13,W004,1L,556.00,556.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72541833,-88.35602333,PET_HC
2010132,B14B-WA01,20100510,16:02,0600,B1,B14,W002,1L,1.60,1.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72937667,-88.35964667,PET_HC
2010132,B14C-WA01,20100510,15:53,0600,B1,B14,W003,1L,272.30,272.30,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72937667,-88.35964667,PET_HC
2010132,B14D-WA01,20100510,15:44,0600,B1,B14,W004,1L,554.60,554.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72937667,-88.35964667,PET_HC
2010132,B15A-WA01,20100510,16:42,0600,B1,B15,W001,1L,-9.00,-9.00,Petroleum hydrocarbons,4662.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73405500,-88.36139667,PET_HC
2010132,B15B-WA01,20100510,16:58,0600,B1,B15,W002,1L,1.50,1.50,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73405500,-88.36139667,PET_HC
2010132,B15C-WA01,20100510,16:52,0600,B1,B15,W003,1L,272.20,272.20,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73405500,-88.36139667,PET_HC
2010132,B15D-WA01,20100510,16:41,0600,B1,B15,W004,1L,556.60,556.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73405500,-88.36139667,PET_HC
2010132,B16B-WA01,20100511,07:54,0600,B1,B16,W002,1L,1.60,1.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72539167,-88.35618833,PET_HC
2010132,B16C-WA01,20100511,07:46,0600,B1,B16,W003,1L,273.00,273.00,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72539167,-88.35618833,PET_HC
2010132,B16D-WA01,20100511,07:36,0600,B1,B16,W004,1L,555.80,555.80,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72539167,-88.35618833,PET_HC
2010132,B17B-WA01,20100511,09:11,0600,B1,B17,W002,1L,1.60,1.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72202333,-88.35287167,PET_HC
2010132,B17C-WA01,20100511,09:04,0600,B1,B17,W003,1L,272.70,272.70,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72202333,-88.35287167,PET_HC
2010132,B17D-WA01,20100511,08:54,0600,B1,B17,W004,1L,555.70,555.70,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.72202333,-88.35287167,PET_HC
2010132,B18B-WA01,20100511,10:31,0600,B1,B18,W002,1L,1.80,1.80,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73002333,-88.35697333,PET_HC
2010132,B18C-WA01,20100511,10:23,0600,B1,B18,W003,1L,272.80,272.80,Petroleum hydrocarbons,1.00000000,,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73002333,-88.35697333,PET_HC
2010132,B18D-WA01,20100511,10:14,0600,B1,B18,W004,1L,555.60,555.60,Petroleum hydrocarbons,1.00000000,U,mg/L,UNVAL,1.00000000,3.00000000,TO,EXDET,LSU,28.73002333,-88.35697333,PET_HC
